marker_id	start	end
207293at5125	1361136	1361492
207296at5125	1361493	1362038
207350at5125	1362039	1362199
207356at5125	1362200	1362679
207372at5125	1362680	1363046
207378at5125	1363047	1364214
207475at5125	1364215	1364850
207527at5125	1364851	1365141
209086at5125	1365142	1365841
20908at5125	1365842	1366283
209555at5125	1366284	1366629
210173at5125	1366630	1366831
210838at5125	1366832	1368052
210919at5125	1368053	1368185
210931at5125	1368186	1368274
210958at5125	1368275	1368372
210978at5125	1368373	1368554
210997at5125	1368555	1368769
211003at5125	1368770	1369044
211005at5125	1369045	1369574
211008at5125	1369575	1370063
211045at5125	1370064	1370513
211046at5125	1370514	1370798
211063at5125	1370799	1371035
211074at5125	1371036	1371343
211082at5125	1371344	1371480
211089at5125	1371481	1372208
211096at5125	1372209	1372335
211097at5125	1372336	1372807
211131at5125	1372808	1372933
211148at5125	1372934	1373168
211165at5125	1373169	1374068
211193at5125	1374069	1374462
211196at5125	1374463	1374643
211199at5125	1374644	1374753
211214at5125	1374754	1375143
211217at5125	1375144	1375610
211238at5125	1375611	1375772
211269at5125	1375773	1376224
211277at5125	1376225	1376695
211278at5125	1376696	1376999
211294at5125	1377000	1377471
211308at5125	1377472	1377927
211312at5125	1377928	1378321
211319at5125	1378322	1379553
211339at5125	1379554	1379683
211343at5125	1379684	1380029
211349at5125	1380030	1380485
211361at5125	1380486	1380612
211367at5125	1380613	1380848
211374at5125	1380849	1381375
211400at5125	1381376	1382630
211429at5125	1382631	1383327
211434at5125	1383328	1383524
211442at5125	1383525	1383623
211465at5125	1383624	1383793
211468at5125	1383794	1384104
211479at5125	1384105	1384618
211484at5125	1384619	1384997
211492at5125	1384998	1386136
211530at5125	1386137	1386296
211548at5125	1386297	1386825
211587at5125	1386826	1387247
211601at5125	1387248	1387776
211620at5125	1387777	1388216
211636at5125	1388217	1388422
211655at5125	1388423	1388882
211690at5125	1388883	1389439
211711at5125	1389440	1389654
211716at5125	1389655	1389882
211720at5125	1389883	1390537
211723at5125	1390538	1390789
211726at5125	1390790	1391287
211743at5125	1391288	1391605
211744at5125	1391606	1391878
211747at5125	1391879	1391998
211748at5125	1391999	1393486
211771at5125	1393487	1393681
211780at5125	1393682	1394438
211782at5125	1394439	1394576
211785at5125	1394577	1395680
211798at5125	1395681	1395834
211801at5125	1395835	1396120
211803at5125	1396121	1396933
211817at5125	1396934	1397908
211830at5125	1397909	1398031
211911at5125	1398032	1398291
211916at5125	1398292	1402638
211934at5125	1402639	1403105
211944at5125	1403106	1403339
211948at5125	1403340	1403743
211952at5125	1403744	1403887
211957at5125	1403888	1404639
211964at5125	1404640	1404766
211977at5125	1404767	1405030
211978at5125	1405031	1405529
211980at5125	1405530	1406181
211983at5125	1406182	1406714
211999at5125	1406715	1406951
212007at5125	1406952	1407506
212016at5125	1407507	1407941
212056at5125	1407942	1408291
212065at5125	1408292	1408442
21210at5125	1408443	1408819
212114at5125	1408820	1409278
212115at5125	1409279	1409348
212144at5125	1409349	1409520
212154at5125	1409521	1409672
212171at5125	1409673	1410107
212202at5125	1410108	1410360
212211at5125	1410361	1410619
212277at5125	1410620	1410754
212285at5125	1410755	1411645
212314at5125	1411646	1412027
212332at5125	1412028	1412207
212341at5125	1412208	1412652
212343at5125	1412653	1413053
212368at5125	1413054	1413326
212387at5125	1413327	1414047
212388at5125	1414048	1414431
212401at5125	1414432	1415235
212402at5125	1415236	1415683
212406at5125	1415684	1415831
212467at5125	1415832	1416311
212486at5125	1416312	1416708
212490at5125	1416709	1417024
212492at5125	1417025	1417477
212495at5125	1417478	1417591
212510at5125	1417592	1418623
212517at5125	1418624	1419067
212522at5125	1419068	1420227
212534at5125	1420228	1420712
212549at5125	1420713	1420943
212574at5125	1420944	1421121
212591at5125	1421122	1422015
212598at5125	1422016	1422845
212645at5125	1422846	1423259
212651at5125	1423260	1423464
212682at5125	1423465	1424274
212684at5125	1424275	1424914
212691at5125	1424915	1425318
212703at5125	1425319	1425936
212736at5125	1425937	1427015
212739at5125	1427016	1427370
212741at5125	1427371	1427666
212749at5125	1427667	1428652
212768at5125	1428653	1429115
212788at5125	1429116	1429567
212797at5125	1429568	1431068
212806at5125	1431069	1431646
212829at5125	1431647	1432347
212830at5125	1432348	1432735
212831at5125	1432736	1433297
212849at5125	1433298	1433941
212874at5125	1433942	1434556
212877at5125	1434557	1434794
212885at5125	1434795	1435404
212892at5125	1435405	1435820
212920at5125	1435821	1436339
212942at5125	1436340	1436948
212957at5125	1436949	1437413
212964at5125	1437414	1438427
212965at5125	1438428	1438713
212969at5125	1438714	1439038
212983at5125	1439039	1439399
212986at5125	1439400	1439632
213004at5125	1439633	1440077
213007at5125	1440078	1440711
213018at5125	1440712	1441242
213023at5125	1441243	1441637
213058at5125	1441638	1442051
213060at5125	1442052	1442197
213080at5125	1442198	1442556
213089at5125	1442557	1442896
213123at5125	1442897	1442978
213145at5125	1442979	1443458
213167at5125	1443459	1443855
213183at5125	1443856	1444360
213184at5125	1444361	1444669
213215at5125	1444670	1444999
213225at5125	1445000	1446096
213251at5125	1446097	1446808
213269at5125	1446809	1447229
213275at5125	1447230	1447739
213279at5125	1447740	1448202
213305at5125	1448203	1449166
213358at5125	1449167	1449420
213370at5125	1449421	1449835
213372at5125	1449836	1450448
213392at5125	1450449	1451141
213393at5125	1451142	1451874
213396at5125	1451875	1452143
213405at5125	1452144	1452453
213411at5125	1452454	1452643
213421at5125	1452644	1453568
213424at5125	1453569	1454287
213450at5125	1454288	1454623
213453at5125	1454624	1455173
213464at5125	1455174	1455593
213510at5125	1455594	1456066
213515at5125	1456067	1457068
213534at5125	1457069	1457736
213546at5125	1457737	1457983
213555at5125	1457984	1458471
213570at5125	1458472	1458955
213589at5125	1458956	1459464
213609at5125	1459465	1459838
213611at5125	1459839	1460193
213616at5125	1460194	1460736
213624at5125	1460737	1461315
213636at5125	1461316	1462031
213644at5125	1462032	1462209
213695at5125	1462210	1462542
213715at5125	1462543	1463442
213719at5125	1463443	1463975
213721at5125	1463976	1465548
213746at5125	1465549	1466186
213747at5125	1466187	1467157
213754at5125	1467158	1467360
213755at5125	1467361	1468570
213760at5125	1468571	1468684
213762at5125	1468685	1469043
213766at5125	1469044	1469388
213773at5125	1469389	1469708
213780at5125	1469709	1471172
213782at5125	1471173	1471466
213792at5125	1471467	1472016
213803at5125	1472017	1472264
213806at5125	1472265	1472821
213834at5125	1472822	1473599
213854at5125	1473600	1473841
213869at5125	1473842	1474701
213870at5125	1474702	1474948
213889at5125	1474949	1475425
213920at5125	1475426	1475759
213926at5125	1475760	1476140
213931at5125	1476141	1476424
213934at5125	1476425	1478375
213947at5125	1478376	1478957
213968at5125	1478958	1479743
213974at5125	1479744	1480235
213979at5125	1480236	1480949
214002at5125	1480950	1481865
214010at5125	1481866	1482352
214015at5125	1482353	1483124
214020at5125	1483125	1483744
214040at5125	1483745	1484239
214066at5125	1484240	1485393
214067at5125	1485394	1486095
214073at5125	1486096	1486376
214076at5125	1486377	1487403
214081at5125	1487404	1487590
214095at5125	1487591	1488087
214134at5125	1488088	1488272
214164at5125	1488273	1488842
214167at5125	1488843	1489530
214178at5125	1489531	1489884
214228at5125	1489885	1490546
214292at5125	1490547	1490891
214347at5125	1490892	1491243
214387at5125	1491244	1491600
214388at5125	1491601	1492304
214395at5125	1492305	1492670
214414at5125	1492671	1492841
214425at5125	1492842	1493252
214448at5125	1493253	1494107
214450at5125	1494108	1494249
214451at5125	1494250	1494644
214463at5125	1494645	1494869
214502at5125	1494870	1494961
214507at5125	1494962	1495621
214514at5125	1495622	1496581
214520at5125	1496582	1497191
214533at5125	1497192	1497923
214541at5125	1497924	1498530
214547at5125	1498531	1498887
214563at5125	1498888	1499234
214566at5125	1499235	1499525
214580at5125	1499526	1499748
214583at5125	1499749	1500609
214615at5125	1500610	1501315
214626at5125	1501316	1502608
214647at5125	1502609	1503901
214653at5125	1503902	1504296
214697at5125	1504297	1504692
214698at5125	1504693	1505689
214705at5125	1505690	1506268
214720at5125	1506269	1507722
214735at5125	1507723	1509125
214738at5125	1509126	1510029
214766at5125	1510030	1511094
214770at5125	1511095	1511518
214800at5125	1511519	1512746
214831at5125	1512747	1513251
214839at5125	1513252	1513909
214844at5125	1513910	1514618
214850at5125	1514619	1514883
214865at5125	1514884	1515867
214866at5125	1515868	1516280
214889at5125	1516281	1516872
214893at5125	1516873	1517531
214912at5125	1517532	1518411
214932at5125	1518412	1518583
214952at5125	1518584	1518953
214983at5125	1518954	1519290
214991at5125	1519291	1519684
215013at5125	1519685	1520189
215025at5125	1520190	1521570
215043at5125	1521571	1521882
215060at5125	1521883	1522411
215062at5125	1522412	1522699
215093at5125	1522700	1523138
215106at5125	1523139	1524209
215108at5125	1524210	1524459
215109at5125	1524460	1525180
215120at5125	1525181	1525448
215144at5125	1525449	1528248
215152at5125	1528249	1528392
215188at5125	1528393	1528587
215213at5125	1528588	1533435
215218at5125	1533436	1534232
215222at5125	1534233	1534922
215236at5125	1534923	1535349
215237at5125	1535350	1535717
215254at5125	1535718	1536343
215257at5125	1536344	1536948
215259at5125	1536949	1537374
215272at5125	1537375	1538196
215279at5125	1538197	1538465
215288at5125	1538466	1538854
215387at5125	1538855	1539914
215399at5125	1539915	1540411
215403at5125	1540412	1540662
215415at5125	1540663	1540949
215417at5125	1540950	1542246
215422at5125	1542247	1543052
215430at5125	1543053	1543282
215431at5125	1543283	1543777
215451at5125	1543778	1544824
215501at5125	1544825	1545189
215508at5125	1545190	1545679
215516at5125	1545680	1545864
215529at5125	1545865	1546168
215545at5125	1546169	1547273
215547at5125	1547274	1547402
215549at5125	1547403	1547826
215564at5125	1547827	1548294
215570at5125	1548295	1548910
215577at5125	1548911	1549165
215582at5125	1549166	1549923
215607at5125	1549924	1551133
215623at5125	1551134	1551625
215632at5125	1551626	1552071
215633at5125	1552072	1552488
215637at5125	1552489	1552634
215664at5125	1552635	1553111
215669at5125	1553112	1554162
215685at5125	1554163	1554400
215697at5125	1554401	1554879
215702at5125	1554880	1555548
215709at5125	1555549	1555844
215713at5125	1555845	1556244
215722at5125	1556245	1556573
215730at5125	1556574	1556894
215733at5125	1556895	1557322
215744at5125	1557323	1557938
215749at5125	1557939	1558330
215768at5125	1558331	1558654
215780at5125	1558655	1559120
215781at5125	1559121	1559283
215782at5125	1559284	1560722
215788at5125	1560723	1561348
215799at5125	1561349	1561856
215813at5125	1561857	1562874
215824at5125	1562875	1563416
215826at5125	1563417	1564512
215833at5125	1564513	1564731
215839at5125	1564732	1565269
215856at5125	1565270	1565917
215861at5125	1565918	1566307
215883at5125	1566308	1566868
215917at5125	1566869	1567235
215928at5125	1567236	1567689
215950at5125	1567690	1568623
215967at5125	1568624	1568964
215968at5125	1568965	1569587
215991at5125	1569588	1570383
215999at5125	1570384	1571423
216020at5125	1571424	1572018
216029at5125	1572019	1573298
216040at5125	1573299	1573829
216045at5125	1573830	1574747
216053at5125	1574748	1575955
216055at5125	1575956	1576328
216091at5125	1576329	1576925
216095at5125	1576926	1577587
216153at5125	1577588	1578578
216156at5125	1578579	1578732
216159at5125	1578733	1579481
216166at5125	1579482	1580045
216194at5125	1580046	1580646
216204at5125	1580647	1581057
216210at5125	1581058	1581652
216230at5125	1581653	1582488
216233at5125	1582489	1582841
216247at5125	1582842	1583489
216264at5125	1583490	1583769
216266at5125	1583770	1584329
216293at5125	1584330	1584628
216294at5125	1584629	1584775
216296at5125	1584776	1585706
216319at5125	1585707	1586239
216326at5125	1586240	1586613
216333at5125	1586614	1586995
216343at5125	1586996	1587347
216345at5125	1587348	1588012
216348at5125	1588013	1588538
216354at5125	1588539	1589864
216358at5125	1589865	1590337
216361at5125	1590338	1590533
216377at5125	1590534	1591150
216385at5125	1591151	1591545
216386at5125	1591546	1591868
216427at5125	1591869	1592714
216449at5125	1592715	1592870
216482at5125	1592871	1593569
216507at5125	1593570	1594283
216508at5125	1594284	1594502
216518at5125	1594503	1595454
216519at5125	1595455	1596701
216527at5125	1596702	1598008
216539at5125	1598009	1598674
216541at5125	1598675	1599380
216551at5125	1599381	1599722
216581at5125	1599723	1600404
216603at5125	1600405	1600632
216658at5125	1600633	1601195
216679at5125	1601196	1601910
216683at5125	1601911	1602932
216684at5125	1602933	1603392
216685at5125	1603393	1604324
216704at5125	1604325	1604706
216716at5125	1604707	1605636
216717at5125	1605637	1605955
216718at5125	1605956	1606618
216741at5125	1606619	1607423
216762at5125	1607424	1607678
216779at5125	1607679	1607885
216804at5125	1607886	1608518
216810at5125	1608519	1609019
216819at5125	1609020	1609601
216833at5125	1609602	1610228
216843at5125	1610229	1611004
216855at5125	1611005	1611947
216887at5125	1611948	1612190
216906at5125	1612191	1612426
216908at5125	1612427	1612742
216914at5125	1612743	1613248
216919at5125	1613249	1614409
216925at5125	1614410	1614930
216956at5125	1614931	1615607
216966at5125	1615608	1616052
216977at5125	1616053	1616191
216985at5125	1616192	1616647
217017at5125	1616648	1616968
217018at5125	1616969	1618188
217021at5125	1618189	1618604
217057at5125	1618605	1618922
217060at5125	1618923	1619192
217088at5125	1619193	1619979
217120at5125	1619980	1620239
217123at5125	1620240	1620437
217140at5125	1620438	1620864
217156at5125	1620865	1621733
217172at5125	1621734	1622263
217186at5125	1622264	1622565
217207at5125	1622566	1623087
217212at5125	1623088	1624150
217223at5125	1624151	1624591
217239at5125	1624592	1625143
217259at5125	1625144	1625554
217264at5125	1625555	1625798
217277at5125	1625799	1626266
217302at5125	1626267	1627627
217318at5125	1627628	1628279
217322at5125	1628280	1628620
217330at5125	1628621	1628995
217363at5125	1628996	1629419
217381at5125	1629420	1630168
217390at5125	1630169	1631377
217432at5125	1631378	1631822
217435at5125	1631823	1632357
217441at5125	1632358	1632705
217454at5125	1632706	1633331
217471at5125	1633332	1633721
217472at5125	1633722	1633915
217525at5125	1633916	1634587
217571at5125	1634588	1637140
217582at5125	1637141	1637337
217586at5125	1637338	1638068
217626at5125	1638069	1638786
217661at5125	1638787	1639193
217662at5125	1639194	1639814
217678at5125	1639815	1640448
217693at5125	1640449	1641305
217701at5125	1641306	1642141
217711at5125	1642142	1642559
217713at5125	1642560	1643096
217730at5125	1643097	1643859
217747at5125	1643860	1644426
217750at5125	1644427	1645252
217757at5125	1645253	1645491
217781at5125	1645492	1646019
217793at5125	1646020	1646595
217799at5125	1646596	1646855
217804at5125	1646856	1647324
217827at5125	1647325	1648069
217861at5125	1648070	1648554
217889at5125	1648555	1649014
217918at5125	1649015	1649838
217927at5125	1649839	1650559
217928at5125	1650560	1651363
217978at5125	1651364	1652066
217982at5125	1652067	1652705
217996at5125	1652706	1653915
217998at5125	1653916	1654422
217999at5125	1654423	1654787
218002at5125	1654788	1655287
218010at5125	1655288	1655930
218019at5125	1655931	1656844
218024at5125	1656845	1657428
218056at5125	1657429	1657809
218057at5125	1657810	1658081
218076at5125	1658082	1658483
218079at5125	1658484	1659301
218086at5125	1659302	1659607
218090at5125	1659608	1660159
218102at5125	1660160	1661251
218104at5125	1661252	1662509
218109at5125	1662510	1664098
218115at5125	1664099	1664817
218118at5125	1664818	1664962
218128at5125	1664963	1665971
218132at5125	1665972	1666139
218136at5125	1666140	1666858
218137at5125	1666859	1667109
218142at5125	1667110	1667658
218145at5125	1667659	1668006
218149at5125	1668007	1668514
218153at5125	1668515	1668889
218197at5125	1668890	1670043
218206at5125	1670044	1670245
218230at5125	1670246	1670680
218234at5125	1670681	1671253
218240at5125	1671254	1671628
218326at5125	1671629	1672230
218337at5125	1672231	1673692
218384at5125	1673693	1674410
218388at5125	1674411	1674540
218390at5125	1674541	1675475
218401at5125	1675476	1675567
218440at5125	1675568	1676481
218454at5125	1676482	1676893
218472at5125	1676894	1677125
218486at5125	1677126	1677603
218488at5125	1677604	1678234
218490at5125	1678235	1679105
218498at5125	1679106	1680178
218521at5125	1680179	1680818
218523at5125	1680819	1681397
218525at5125	1681398	1682834
218567at5125	1682835	1683889
218582at5125	1683890	1684152
218583at5125	1684153	1684967
218596at5125	1684968	1685744
218627at5125	1685745	1686852
218638at5125	1686853	1687938
218647at5125	1687939	1688771
218664at5125	1688772	1689175
218689at5125	1689176	1689808
218694at5125	1689809	1690685
218706at5125	1690686	1691329
218731at5125	1691330	1691550
218732at5125	1691551	1692223
218739at5125	1692224	1692512
218777at5125	1692513	1693110
218786at5125	1693111	1693651
218809at5125	1693652	1694614
218813at5125	1694615	1695082
218836at5125	1695083	1695284
218850at5125	1695285	1695776
218852at5125	1695777	1696838
218856at5125	1696839	1697280
218895at5125	1697281	1697763
218915at5125	1697764	1698994
218963at5125	1698995	1699315
218964at5125	1699316	1699566
218984at5125	1699567	1700577
219052at5125	1700578	1701130
219068at5125	1701131	1701445
219087at5125	1701446	1702107
21908at5125	1702108	1702440
219101at5125	1702441	1702647
219104at5125	1702648	1702788
219117at5125	1702789	1703155
219119at5125	1703156	1704271
219123at5125	1704272	1704805
219181at5125	1704806	1705057
219203at5125	1705058	1705835
219209at5125	1705836	1706338
219235at5125	1706339	1706874
219245at5125	1706875	1707501
219266at5125	1707502	1707631
21926at5125	1707632	1707998
219282at5125	1707999	1708369
219284at5125	1708370	1709222
219299at5125	1709223	1709594
219306at5125	1709595	1710182
219337at5125	1710183	1710404
219348at5125	1710405	1710911
219355at5125	1710912	1711395
219360at5125	1711396	1711824
219361at5125	1711825	1712496
219367at5125	1712497	1713076
219412at5125	1713077	1713412
219414at5125	1713413	1714230
219418at5125	1714231	1714642
219426at5125	1714643	1715407
219512at5125	1715408	1715967
219516at5125	1715968	1716443
219532at5125	1716444	1716683
219567at5125	1716684	1717490
219573at5125	1717491	1717950
219574at5125	1717951	1718485
219582at5125	1718486	1718907
219583at5125	1718908	1719580
219600at5125	1719581	1719834
219604at5125	1719835	1721015
219607at5125	1721016	1721694
219622at5125	1721695	1721809
219651at5125	1721810	1722953
219653at5125	1722954	1723928
219655at5125	1723929	1724634
219675at5125	1724635	1725830
219692at5125	1725831	1726330
219696at5125	1726331	1727005
219703at5125	1727006	1728173
219707at5125	1728174	1728407
219721at5125	1728408	1728824
219762at5125	1728825	1729516
219780at5125	1729517	1729768
219787at5125	1729769	1730252
219796at5125	1730253	1730467
219801at5125	1730468	1730784
219809at5125	1730785	1731044
219812at5125	1731045	1731700
219833at5125	1731701	1732229
219867at5125	1732230	1732364
219871at5125	1732365	1732876
219892at5125	1732877	1733598
219898at5125	1733599	1733783
219940at5125	1733784	1734287
219977at5125	1734288	1734684
219981at5125	1734685	1735349
219983at5125	1735350	1736038
220009at5125	1736039	1736256
220034at5125	1736257	1736569
220045at5125	1736570	1737145
220052at5125	1737146	1737681
220055at5125	1737682	1737887
220097at5125	1737888	1738525
220141at5125	1738526	1738970
220145at5125	1738971	1739611
220146at5125	1739612	1739865
220164at5125	1739866	1740529
220180at5125	1740530	1741084
220205at5125	1741085	1741485
220206at5125	1741486	1742014
220211at5125	1742015	1742631
220224at5125	1742632	1743245
220227at5125	1743246	1743841
220234at5125	1743842	1744149
220241at5125	1744150	1744833
220242at5125	1744834	1745454
220250at5125	1745455	1745796
220255at5125	1745797	1746262
220263at5125	1746263	1746706
220292at5125	1746707	1747043
220339at5125	1747044	1747263
220340at5125	1747264	1747904
220356at5125	1747905	1748439
220363at5125	1748440	1749025
220366at5125	1749026	1749496
220372at5125	1749497	1750019
220376at5125	1750020	1750678
220397at5125	1750679	1751205
220414at5125	1751206	1751928
220419at5125	1751929	1752274
220435at5125	1752275	1752617
220452at5125	1752618	1752998
220456at5125	1752999	1753675
220486at5125	1753676	1754279
220496at5125	1754280	1755519
220511at5125	1755520	1755991
220516at5125	1755992	1756614
220517at5125	1756615	1758248
220524at5125	1758249	1758813
220529at5125	1758814	1759303
220530at5125	1759304	1759529
220551at5125	1759530	1759725
220572at5125	1759726	1760258
220581at5125	1760259	1760589
220592at5125	1760590	1760848
220597at5125	1760849	1762621
220599at5125	1762622	1762950
220612at5125	1762951	1763594
220646at5125	1763595	1763734
220715at5125	1763735	1764278
220723at5125	1764279	1764847
220724at5125	1764848	1765000
220732at5125	1765001	1766367
220759at5125	1766368	1766749
220769at5125	1766750	1767295
220785at5125	1767296	1769595
220786at5125	1769596	1770021
220821at5125	1770022	1770249
220823at5125	1770250	1770387
220838at5125	1770388	1770657
220842at5125	1770658	1771014
220850at5125	1771015	1771932
220877at5125	1771933	1772715
220890at5125	1772716	1773128
220968at5125	1773129	1773276
220985at5125	1773277	1774005
221004at5125	1774006	1774627
221018at5125	1774628	1775192
221021at5125	1775193	1775683
221038at5125	1775684	1775958
221042at5125	1775959	1776651
221047at5125	1776652	1777829
221060at5125	1777830	1778495
221075at5125	1778496	1778853
221089at5125	1778854	1779169
221103at5125	1779170	1779564
221106at5125	1779565	1780429
221116at5125	1780430	1780901
221138at5125	1780902	1781234
221141at5125	1781235	1781503
221158at5125	1781504	1781822
221182at5125	1781823	1782188
221212at5125	1782189	1782763
221222at5125	1782764	1783448
221228at5125	1783449	1784329
221239at5125	1784330	1784425
221247at5125	1784426	1785513
221278at5125	1785514	1785890
221279at5125	1785891	1786534
221281at5125	1786535	1786751
221282at5125	1786752	1787113
221300at5125	1787114	1788025
221315at5125	1788026	1788482
221322at5125	1788483	1789067
221332at5125	1789068	1789322
221345at5125	1789323	1789491
221352at5125	1789492	1790000
221361at5125	1790001	1790205
221369at5125	1790206	1790607
221389at5125	1790608	1791263
221393at5125	1791264	1791494
221395at5125	1791495	1792502
221396at5125	1792503	1793048
221415at5125	1793049	1793899
221466at5125	1793900	1794414
221470at5125	1794415	1794733
221476at5125	1794734	1795416
221492at5125	1795417	1795927
221501at5125	1795928	1796321
221516at5125	1796322	1796589
221525at5125	1796590	1797043
221527at5125	1797044	1798500
221533at5125	1798501	1799067
221549at5125	1799068	1799506
221560at5125	1799507	1799659
221582at5125	1799660	1800104
221593at5125	1800105	1800317
221607at5125	1800318	1800650
221608at5125	1800651	1800958
221610at5125	1800959	1801204
221615at5125	1801205	1801587
221622at5125	1801588	1801824
221637at5125	1801825	1802489
221645at5125	1802490	1802769
221648at5125	1802770	1803060
221670at5125	1803061	1803611
221680at5125	1803612	1804470
221689at5125	1804471	1806192
221698at5125	1806193	1806616
221758at5125	1806617	1808317
221810at5125	1808318	1808769
221813at5125	1808770	1809185
221831at5125	1809186	1809693
221852at5125	1809694	1809944
221866at5125	1809945	1810294
221873at5125	1810295	1810473
221879at5125	1810474	1810939
221913at5125	1810940	1811392
221926at5125	1811393	1812016
221929at5125	1812017	1812567
221953at5125	1812568	1812844
221985at5125	1812845	1813212
221997at5125	1813213	1813546
222003at5125	1813547	1813749
222052at5125	1813750	1814344
222072at5125	1814345	1814803
222092at5125	1814804	1815030
222094at5125	1815031	1815161
222153at5125	1815162	1815716
222159at5125	1815717	1816092
222173at5125	1816093	1816365
222174at5125	1816366	1816776
222177at5125	1816777	1817240
222182at5125	1817241	1817472
222198at5125	1817473	1817750
222206at5125	1817751	1818227
222216at5125	1818228	1818690
222227at5125	1818691	1818842
222280at5125	1818843	1819366
222281at5125	1819367	1819663
222284at5125	1819664	1820025
222287at5125	1820026	1820335
222290at5125	1820336	1821008
222341at5125	1821009	1821742
222352at5125	1821743	1822022
222374at5125	1822023	1822602
222376at5125	1822603	1822898
222384at5125	1822899	1823617
222418at5125	1823618	1824021
222430at5125	1824022	1824511
222441at5125	1824512	1824913
222445at5125	1824914	1825219
222485at5125	1825220	1825558
222491at5125	1825559	1825965
222528at5125	1825966	1826783
222546at5125	1826784	1826978
22255at5125	1826979	1827404
222567at5125	1827405	1828362
222574at5125	1828363	1828790
222624at5125	1828791	1828938
222629at5125	1828939	1829125
222634at5125	1829126	1829420
222646at5125	1829421	1829657
222663at5125	1829658	1829857
222665at5125	1829858	1830634
22269at5125	1830635	1831022
222704at5125	1831023	1831429
222715at5125	1831430	1831501
222729at5125	1831502	1831901
222753at5125	1831902	1832957
222763at5125	1832958	1833275
222766at5125	1833276	1833959
222776at5125	1833960	1834290
222812at5125	1834291	1834712
222814at5125	1834713	1835067
222843at5125	1835068	1835586
222853at5125	1835587	1835783
222863at5125	1835784	1836539
222901at5125	1836540	1836828
222908at5125	1836829	1837091
222933at5125	1837092	1837320
222951at5125	1837321	1837669
222954at5125	1837670	1838052
222999at5125	1838053	1838341
223015at5125	1838342	1838937
223067at5125	1838938	1839551
223090at5125	1839552	1840053
223102at5125	1840054	1840549
223114at5125	1840550	1840730
223115at5125	1840731	1840949
223138at5125	1840950	1841558
223144at5125	1841559	1841759
223166at5125	1841760	1842416
223179at5125	1842417	1843029
223181at5125	1843030	1843440
223184at5125	1843441	1843667
223190at5125	1843668	1844358
223198at5125	1844359	1845206
223225at5125	1845207	1845562
223242at5125	1845563	1845758
223246at5125	1845759	1846132
223268at5125	1846133	1846729
223340at5125	1846730	1847182
223351at5125	1847183	1847658
223386at5125	1847659	1847963
223392at5125	1847964	1848878
223398at5125	1848879	1849078
223421at5125	1849079	1849785
223434at5125	1849786	1850282
223466at5125	1850283	1850824
223468at5125	1850825	1851206
223470at5125	1851207	1852067
223499at5125	1852068	1852405
223509at5125	1852406	1852660
223512at5125	1852661	1853790
223534at5125	1853791	1854031
223543at5125	1854032	1855324
223556at5125	1855325	1855843
223567at5125	1855844	1856044
223592at5125	1856045	1856296
223602at5125	1856297	1856502
223622at5125	1856503	1856752
223645at5125	1856753	1856947
223673at5125	1856948	1857235
223681at5125	1857236	1857858
223707at5125	1857859	1858060
223737at5125	1858061	1858152
223741at5125	1858153	1858599
223745at5125	1858600	1858732
223769at5125	1858733	1859348
223785at5125	1859349	1859477
223797at5125	1859478	1859841
223799at5125	1859842	1860063
223807at5125	1860064	1860210
223819at5125	1860211	1861119
223820at5125	1861120	1861539
223824at5125	1861540	1861823
223893at5125	1861824	1862139
223898at5125	1862140	1862421
223908at5125	1862422	1862887
223909at5125	1862888	1863197
223920at5125	1863198	1863591
224042at5125	1863592	1863937
224044at5125	1863938	1864359
224050at5125	1864360	1864785
224052at5125	1864786	1865057
224058at5125	1865058	1865792
224080at5125	1865793	1866192
224085at5125	1866193	1866473
224092at5125	1866474	1866815
224144at5125	1866816	1867391
224150at5125	1867392	1867797
224170at5125	1867798	1868180
224210at5125	1868181	1868349
224257at5125	1868350	1868525
224350at5125	1868526	1868778
224389at5125	1868779	1869328
224422at5125	1869329	1869417
224443at5125	1869418	1869832
224454at5125	1869833	1870230
224473at5125	1870231	1870550
224488at5125	1870551	1871045
224494at5125	1871046	1871605
224507at5125	1871606	1871953
224534at5125	1871954	1872368
224557at5125	1872369	1872831
224575at5125	1872832	1873295
224629at5125	1873296	1873528
226417at5125	1873529	1873810
226951at5125	1873811	1874650
226966at5125	1874651	1874876
227019at5125	1874877	1874993
227050at5125	1874994	1875276
227295at5125	1875277	1875772
227300at5125	1875773	1876140
227331at5125	1876141	1876863
227452at5125	1876864	1877488
22746at5125	1877489	1877822
227519at5125	1877823	1878082
227528at5125	1878083	1879436
227644at5125	1879437	1879785
227791at5125	1879786	1880201
227932at5125	1880202	1882128
228044at5125	1882129	1882777
228045at5125	1882778	1883097
228275at5125	1883098	1883623
23119at5125	1883624	1883769
23161at5125	1883770	1883901
23233at5125	1883902	1884610
23412at5125	1884611	1884770
23533at5125	1884771	1885158
23667at5125	1885159	1885928
25334at5125	1885929	1886975
25341at5125	1886976	1887249
25373at5125	1887250	1887975
25837at5125	1887976	1888465
25927at5125	1888466	1889543
25989at5125	1889544	1889841
27800at5125	1889842	1890478
27835at5125	1890479	1890807
28081at5125	1890808	1891323
2810at5125	1891324	1891410
28608at5125	1891411	1891803
2860at5125	1891804	1892473
28628at5125	1892474	1892745
28680at5125	1892746	1892928
28761at5125	1892929	1893014
29110at5125	1893015	1893594
29239at5125	1893595	1893967
29332at5125	1893968	1894486
29445at5125	1894487	1894977
