marker_id	genomes_found	status
215106at5125	6	OK
215108at5125	6	OK
215109at5125	6	OK
215120at5125	6	OK
215144at5125	6	OK
215152at5125	6	OK
215188at5125	6	OK
215213at5125	6	OK
215218at5125	6	OK
215222at5125	6	OK
215236at5125	6	OK
215237at5125	6	OK
215254at5125	6	OK
215257at5125	6	OK
215259at5125	6	OK
215272at5125	6	OK
215279at5125	6	OK
215288at5125	6	OK
215387at5125	6	OK
215399at5125	6	OK
215403at5125	6	OK
215415at5125	6	OK
215417at5125	6	OK
215422at5125	6	OK
215430at5125	6	OK
215431at5125	6	OK
215451at5125	6	OK
215501at5125	6	OK
215508at5125	6	OK
215516at5125	6	OK
215529at5125	6	OK
215545at5125	6	OK
215547at5125	6	OK
215549at5125	6	OK
215564at5125	6	OK
215570at5125	6	OK
215577at5125	6	OK
215582at5125	6	OK
215607at5125	6	OK
215623at5125	6	OK
215632at5125	6	OK
215633at5125	6	OK
215637at5125	6	OK
215664at5125	6	OK
215669at5125	6	OK
215685at5125	6	OK
215697at5125	6	OK
215702at5125	6	OK
215709at5125	6	OK
215713at5125	6	OK
215722at5125	6	OK
215730at5125	6	OK
215733at5125	6	OK
215744at5125	6	OK
215749at5125	6	OK
215768at5125	6	OK
215780at5125	6	OK
215781at5125	6	OK
215782at5125	6	OK
215788at5125	6	OK
215799at5125	6	OK
215813at5125	6	OK
215824at5125	6	OK
215826at5125	6	OK
215833at5125	6	OK
215839at5125	6	OK
215856at5125	6	OK
215861at5125	6	OK
215883at5125	6	OK
215917at5125	6	OK
215928at5125	6	OK
215950at5125	6	OK
215967at5125	6	OK
215968at5125	6	OK
215991at5125	6	OK
215999at5125	6	OK
216020at5125	6	OK
216029at5125	6	OK
216040at5125	6	OK
216045at5125	6	OK
216053at5125	6	OK
216055at5125	6	OK
216091at5125	6	OK
216095at5125	6	OK
216153at5125	6	OK
216156at5125	6	OK
216159at5125	6	OK
216166at5125	6	OK
216194at5125	6	OK
216204at5125	6	OK
216210at5125	6	OK
216230at5125	6	OK
216233at5125	6	OK
216247at5125	6	OK
216264at5125	6	OK
216266at5125	6	OK
216293at5125	6	OK
216294at5125	6	OK
216296at5125	6	OK
216319at5125	6	OK
216326at5125	6	OK
216333at5125	6	OK
216343at5125	6	OK
216345at5125	6	OK
216348at5125	6	OK
216354at5125	6	OK
216358at5125	6	OK
216361at5125	6	OK
216377at5125	6	OK
216385at5125	6	OK
216386at5125	6	OK
216427at5125	6	OK
216449at5125	6	OK
216482at5125	6	OK
216507at5125	6	OK
216508at5125	6	OK
216518at5125	6	OK
216519at5125	6	OK
216527at5125	6	OK
216539at5125	6	OK
216541at5125	6	OK
216551at5125	6	OK
216581at5125	6	OK
216603at5125	6	OK
216658at5125	6	OK
216679at5125	6	OK
216683at5125	6	OK
216684at5125	6	OK
216685at5125	6	OK
216704at5125	6	OK
216716at5125	6	OK
216717at5125	6	OK
216718at5125	6	OK
216741at5125	6	OK
216762at5125	6	OK
216779at5125	6	OK
216804at5125	6	OK
216810at5125	6	OK
216819at5125	6	OK
216833at5125	6	OK
216843at5125	6	OK
216855at5125	6	OK
216887at5125	6	OK
216906at5125	6	OK
216908at5125	6	OK
216914at5125	6	OK
216919at5125	6	OK
216925at5125	6	OK
216956at5125	6	OK
216966at5125	6	OK
216977at5125	6	OK
216985at5125	6	OK
217017at5125	6	OK
217018at5125	6	OK
217021at5125	6	OK
217057at5125	6	OK
217060at5125	6	OK
217088at5125	6	OK
217120at5125	6	OK
217123at5125	6	OK
217140at5125	6	OK
217156at5125	6	OK
217172at5125	6	OK
217186at5125	6	OK
217207at5125	6	OK
217212at5125	6	OK
217223at5125	6	OK
217239at5125	6	OK
217259at5125	6	OK
217264at5125	6	OK
217277at5125	6	OK
217302at5125	6	OK
217318at5125	6	OK
217322at5125	6	OK
217330at5125	6	OK
217363at5125	6	OK
217381at5125	6	OK
217390at5125	6	OK
217432at5125	6	OK
217435at5125	6	OK
217441at5125	6	OK
217454at5125	6	OK
217471at5125	6	OK
217472at5125	6	OK
217525at5125	6	OK
217571at5125	6	OK
217582at5125	6	OK
217586at5125	6	OK
217626at5125	6	OK
217661at5125	6	OK
217662at5125	6	OK
217678at5125	6	OK
217693at5125	6	OK
217701at5125	6	OK
217711at5125	6	OK
217713at5125	6	OK
217730at5125	6	OK
217747at5125	6	OK
217750at5125	6	OK
217757at5125	6	OK
217781at5125	6	OK
217793at5125	6	OK
217799at5125	6	OK
217804at5125	6	OK
217827at5125	6	OK
217861at5125	6	OK
217889at5125	6	OK
217918at5125	6	OK
217927at5125	6	OK
217928at5125	6	OK
217978at5125	6	OK
217982at5125	6	OK
217996at5125	6	OK
217998at5125	6	OK
217999at5125	6	OK
218002at5125	6	OK
218010at5125	6	OK
218019at5125	6	OK
218024at5125	6	OK
218056at5125	6	OK
218057at5125	6	OK
218076at5125	6	OK
218079at5125	6	OK
218086at5125	6	OK
218090at5125	6	OK
218102at5125	6	OK
218104at5125	6	OK
218109at5125	6	OK
218115at5125	6	OK
218118at5125	6	OK
218128at5125	6	OK
218132at5125	6	OK
218136at5125	6	OK
218137at5125	6	OK
218142at5125	6	OK
218145at5125	6	OK
218149at5125	6	OK
218153at5125	6	OK
218197at5125	6	OK
218206at5125	6	OK
218230at5125	6	OK
218234at5125	6	OK
218240at5125	6	OK
218326at5125	6	OK
218337at5125	6	OK
218384at5125	6	OK
218388at5125	6	OK
218390at5125	6	OK
218401at5125	6	OK
218440at5125	6	OK
218454at5125	6	OK
218472at5125	6	OK
218486at5125	6	OK
218488at5125	6	OK
218490at5125	6	OK
218498at5125	6	OK
218521at5125	6	OK
218523at5125	6	OK
218525at5125	6	OK
218567at5125	6	OK
218582at5125	6	OK
218583at5125	6	OK
218596at5125	6	OK
218627at5125	6	OK
218638at5125	6	OK
218647at5125	6	OK
218664at5125	6	OK
218689at5125	6	OK
218694at5125	6	OK
218706at5125	6	OK
218731at5125	6	OK
218732at5125	6	OK
218739at5125	6	OK
218777at5125	6	OK
218786at5125	6	OK
218809at5125	6	OK
218813at5125	6	OK
218836at5125	6	OK
218850at5125	6	OK
218852at5125	6	OK
218856at5125	6	OK
218895at5125	6	OK
218915at5125	6	OK
218963at5125	6	OK
218964at5125	6	OK
218984at5125	6	OK
219052at5125	6	OK
219068at5125	6	OK
219087at5125	6	OK
21908at5125	6	OK
219101at5125	6	OK
219104at5125	6	OK
219117at5125	6	OK
219119at5125	6	OK
219123at5125	6	OK
219181at5125	6	OK
219203at5125	6	OK
219209at5125	6	OK
219235at5125	6	OK
219245at5125	6	OK
219266at5125	6	OK
21926at5125	6	OK
219282at5125	6	OK
219284at5125	6	OK
219299at5125	6	OK
219306at5125	6	OK
219337at5125	6	OK
219348at5125	6	OK
219355at5125	6	OK
219360at5125	6	OK
219361at5125	6	OK
219367at5125	6	OK
219412at5125	6	OK
219414at5125	6	OK
219418at5125	6	OK
219426at5125	6	OK
219512at5125	6	OK
219516at5125	6	OK
219532at5125	6	OK
219567at5125	6	OK
219573at5125	6	OK
219574at5125	6	OK
219582at5125	6	OK
219583at5125	6	OK
219600at5125	6	OK
219604at5125	6	OK
219607at5125	6	OK
219622at5125	6	OK
219651at5125	6	OK
219653at5125	6	OK
219655at5125	6	OK
219675at5125	6	OK
219692at5125	6	OK
219696at5125	6	OK
219703at5125	6	OK
219707at5125	6	OK
219721at5125	6	OK
219762at5125	6	OK
219780at5125	6	OK
219787at5125	6	OK
219796at5125	6	OK
219801at5125	6	OK
219809at5125	6	OK
219812at5125	6	OK
219833at5125	6	OK
219867at5125	6	OK
219871at5125	6	OK
219892at5125	6	OK
219898at5125	6	OK
219940at5125	6	OK
219977at5125	6	OK
219981at5125	6	OK
219983at5125	6	OK
220009at5125	6	OK
220034at5125	6	OK
220045at5125	6	OK
220052at5125	6	OK
220055at5125	6	OK
220097at5125	6	OK
220141at5125	6	OK
220145at5125	6	OK
220146at5125	6	OK
220164at5125	6	OK
220180at5125	6	OK
220205at5125	6	OK
220206at5125	6	OK
220211at5125	6	OK
220224at5125	6	OK
220227at5125	6	OK
220234at5125	6	OK
220241at5125	6	OK
220242at5125	6	OK
220250at5125	6	OK
220255at5125	6	OK
220263at5125	6	OK
220292at5125	6	OK
220339at5125	6	OK
220340at5125	6	OK
220356at5125	6	OK
220363at5125	6	OK
220366at5125	6	OK
220372at5125	6	OK
220376at5125	6	OK
220397at5125	6	OK
220414at5125	6	OK
220419at5125	6	OK
220435at5125	6	OK
220452at5125	6	OK
220456at5125	6	OK
220486at5125	6	OK
220496at5125	6	OK
220511at5125	6	OK
220516at5125	6	OK
220517at5125	6	OK
220524at5125	6	OK
220529at5125	6	OK
220530at5125	6	OK
220551at5125	6	OK
220572at5125	6	OK
220581at5125	6	OK
220592at5125	6	OK
220597at5125	6	OK
220599at5125	6	OK
220612at5125	6	OK
220646at5125	6	OK
220715at5125	6	OK
220723at5125	6	OK
220724at5125	6	OK
220732at5125	6	OK
220759at5125	6	OK
220769at5125	6	OK
220785at5125	6	OK
220786at5125	6	OK
220821at5125	6	OK
220823at5125	6	OK
220838at5125	6	OK
220842at5125	6	OK
220850at5125	6	OK
220877at5125	6	OK
220890at5125	6	OK
220968at5125	6	OK
220985at5125	6	OK
221004at5125	6	OK
221018at5125	6	OK
221021at5125	6	OK
221038at5125	6	OK
221042at5125	6	OK
221047at5125	6	OK
221060at5125	6	OK
221075at5125	6	OK
221089at5125	6	OK
221103at5125	6	OK
221106at5125	6	OK
221116at5125	6	OK
221138at5125	6	OK
221141at5125	6	OK
221158at5125	6	OK
221182at5125	6	OK
221212at5125	6	OK
221222at5125	6	OK
221228at5125	6	OK
221239at5125	6	OK
221247at5125	6	OK
221278at5125	6	OK
221279at5125	6	OK
221281at5125	6	OK
221282at5125	6	OK
221300at5125	6	OK
221315at5125	6	OK
221322at5125	6	OK
221332at5125	6	OK
221345at5125	6	OK
221352at5125	6	OK
221361at5125	6	OK
221369at5125	6	OK
221389at5125	6	OK
221393at5125	6	OK
221395at5125	6	OK
221396at5125	6	OK
221415at5125	6	OK
221466at5125	6	OK
221470at5125	6	OK
221476at5125	6	OK
221492at5125	6	OK
221501at5125	6	OK
221516at5125	6	OK
221525at5125	6	OK
221527at5125	6	OK
221533at5125	6	OK
221549at5125	6	OK
221560at5125	6	OK
221582at5125	6	OK
221593at5125	6	OK
221607at5125	6	OK
221608at5125	6	OK
221610at5125	6	OK
221615at5125	6	OK
221622at5125	6	OK
221637at5125	6	OK
221645at5125	6	OK
221648at5125	6	OK
221670at5125	6	OK
221680at5125	6	OK
221689at5125	6	OK
221698at5125	6	OK
221758at5125	6	OK
221810at5125	6	OK
221813at5125	6	OK
221831at5125	6	OK
221852at5125	6	OK
221866at5125	6	OK
221873at5125	6	OK
221879at5125	6	OK
221913at5125	6	OK
221926at5125	6	OK
221929at5125	6	OK
221953at5125	6	OK
221985at5125	6	OK
221997at5125	6	OK
222003at5125	6	OK
222052at5125	6	OK
222072at5125	6	OK
222092at5125	6	OK
222094at5125	6	OK
222153at5125	6	OK
222159at5125	6	OK
222173at5125	6	OK
222174at5125	6	OK
222177at5125	6	OK
222182at5125	6	OK
222198at5125	6	OK
222206at5125	6	OK
222216at5125	6	OK
222227at5125	6	OK
222280at5125	6	OK
222281at5125	6	OK
222284at5125	6	OK
222287at5125	6	OK
222290at5125	6	OK
222341at5125	6	OK
222352at5125	6	OK
222374at5125	6	OK
222376at5125	6	OK
222384at5125	6	OK
222418at5125	6	OK
222430at5125	6	OK
222441at5125	6	OK
222445at5125	6	OK
222485at5125	6	OK
222491at5125	6	OK
222528at5125	6	OK
222546at5125	6	OK
22255at5125	6	OK
222567at5125	6	OK
222574at5125	6	OK
222624at5125	6	OK
222629at5125	6	OK
222634at5125	6	OK
222646at5125	6	OK
222663at5125	6	OK
222665at5125	6	OK
22269at5125	6	OK
222704at5125	6	OK
222715at5125	6	OK
222729at5125	6	OK
222753at5125	6	OK
222763at5125	6	OK
222766at5125	6	OK
222776at5125	6	OK
222812at5125	6	OK
222814at5125	6	OK
222843at5125	6	OK
222853at5125	6	OK
222863at5125	6	OK
222901at5125	6	OK
222908at5125	6	OK
222933at5125	6	OK
222951at5125	6	OK
222954at5125	6	OK
222999at5125	6	OK
223015at5125	6	OK
223067at5125	6	OK
223090at5125	6	OK
223102at5125	6	OK
223114at5125	6	OK
223115at5125	6	OK
223138at5125	6	OK
223144at5125	6	OK
223166at5125	6	OK
223179at5125	6	OK
223181at5125	6	OK
223184at5125	6	OK
223190at5125	6	OK
223198at5125	6	OK
223225at5125	6	OK
223242at5125	6	OK
223246at5125	6	OK
223268at5125	6	OK
223340at5125	6	OK
223351at5125	6	OK
223386at5125	6	OK
223392at5125	6	OK
223398at5125	6	OK
223421at5125	6	OK
223434at5125	6	OK
223466at5125	6	OK
223468at5125	6	OK
223470at5125	6	OK
223499at5125	6	OK
223509at5125	6	OK
223512at5125	6	OK
223534at5125	6	OK
223543at5125	6	OK
223556at5125	6	OK
223567at5125	6	OK
223592at5125	6	OK
223602at5125	6	OK
223622at5125	6	OK
223645at5125	6	OK
223673at5125	6	OK
223681at5125	6	OK
223707at5125	6	OK
223737at5125	6	OK
223741at5125	6	OK
223745at5125	6	OK
223769at5125	6	OK
223785at5125	6	OK
223797at5125	6	OK
223799at5125	6	OK
223807at5125	6	OK
223819at5125	6	OK
223820at5125	6	OK
223824at5125	6	OK
223893at5125	6	OK
223898at5125	6	OK
223908at5125	6	OK
223909at5125	6	OK
223920at5125	6	OK
224042at5125	6	OK
224044at5125	6	OK
224050at5125	6	OK
224052at5125	6	OK
224058at5125	6	OK
224080at5125	6	OK
224085at5125	6	OK
224092at5125	6	OK
224144at5125	6	OK
224150at5125	6	OK
224170at5125	6	OK
224210at5125	6	OK
224257at5125	6	OK
224350at5125	6	OK
224389at5125	6	OK
224422at5125	6	OK
224443at5125	6	OK
224454at5125	6	OK
224473at5125	6	OK
224488at5125	6	OK
224494at5125	6	OK
224507at5125	6	OK
224534at5125	6	OK
224557at5125	6	OK
224575at5125	6	OK
224629at5125	6	OK
226417at5125	6	OK
226951at5125	6	OK
226966at5125	6	OK
227019at5125	6	OK
227050at5125	6	OK
227295at5125	6	OK
227300at5125	6	OK
227331at5125	6	OK
227452at5125	6	OK
22746at5125	6	OK
227519at5125	6	OK
227528at5125	6	OK
227644at5125	6	OK
227791at5125	6	OK
227932at5125	6	OK
228044at5125	6	OK
228045at5125	6	OK
228275at5125	6	OK
23119at5125	6	OK
23161at5125	6	OK
23233at5125	6	OK
23412at5125	6	OK
23533at5125	6	OK
23667at5125	6	OK
25334at5125	6	OK
25341at5125	6	OK
25373at5125	6	OK
25837at5125	6	OK
25927at5125	6	OK
25989at5125	6	OK
27800at5125	6	OK
27835at5125	6	OK
28081at5125	6	OK
2810at5125	6	OK
28608at5125	6	OK
2860at5125	6	OK
28628at5125	6	OK
28680at5125	6	OK
28761at5125	6	OK
29110at5125	6	OK
29239at5125	6	OK
29332at5125	6	OK
29445at5125	6	OK
29491at5125	6	OK
29617at5125	6	OK
29683at5125	6	OK
30317at5125	6	OK
30405at5125	6	OK
30923at5125	6	OK
31012at5125	6	OK
31075at5125	6	OK
31179at5125	6	OK
31314at5125	6	OK
31343at5125	6	OK
31619at5125	6	OK
31696at5125	6	OK
31753at5125	6	OK
32145at5125	6	OK
32284at5125	6	OK
32666at5125	6	OK
32730at5125	6	OK
32748at5125	6	OK
33012at5125	6	OK
33101at5125	6	OK
33226at5125	6	OK
33299at5125	6	OK
33840at5125	6	OK
33926at5125	6	OK
33953at5125	6	OK
34096at5125	6	OK
34574at5125	6	OK
35216at5125	6	OK
35308at5125	6	OK
35570at5125	6	OK
35630at5125	6	OK
35744at5125	6	OK
35964at5125	6	OK
36308at5125	6	OK
3723at5125	6	OK
38498at5125	6	OK
39102at5125	6	OK
39179at5125	6	OK
3927at5125	6	OK
39338at5125	6	OK
39398at5125	6	OK
39467at5125	6	OK
39772at5125	6	OK
40012at5125	6	OK
40335at5125	6	OK
40402at5125	6	OK
40614at5125	6	OK
41003at5125	6	OK
41048at5125	6	OK
41182at5125	6	OK
41504at5125	6	OK
41551at5125	6	OK
41934at5125	6	OK
42080at5125	6	OK
42205at5125	6	OK
4250at5125	6	OK
43025at5125	6	OK
43081at5125	6	OK
43840at5125	6	OK
44251at5125	6	OK
44326at5125	6	OK
44525at5125	6	OK
44554at5125	6	OK
44703at5125	6	OK
44919at5125	6	OK
45226at5125	6	OK
45437at5125	6	OK
45442at5125	6	OK
45760at5125	6	OK
45902at5125	6	OK
46219at5125	6	OK
46325at5125	6	OK
46331at5125	6	OK
46589at5125	6	OK
46939at5125	6	OK
46946at5125	6	OK
47007at5125	6	OK
47141at5125	6	OK
47364at5125	6	OK
47502at5125	6	OK
47657at5125	6	OK
48014at5125	6	OK
48049at5125	6	OK
48063at5125	6	OK
48091at5125	6	OK
481at5125	6	OK
4866at5125	6	OK
48777at5125	6	OK
49025at5125	6	OK
49263at5125	6	OK
49280at5125	6	OK
49463at5125	6	OK
49865at5125	6	OK
50124at5125	6	OK
50655at5125	6	OK
50750at5125	6	OK
51549at5125	6	OK
52787at5125	6	OK
5292at5125	6	OK
52936at5125	6	OK
52986at5125	6	OK
53093at5125	6	OK
53485at5125	6	OK
53733at5125	6	OK
53840at5125	6	OK
54472at5125	6	OK
55190at5125	6	OK
55284at5125	6	OK
55702at5125	6	OK
55966at5125	6	OK
56002at5125	6	OK
56082at5125	6	OK
56725at5125	6	OK
56866at5125	6	OK
57446at5125	6	OK
57925at5125	6	OK
58060at5125	6	OK
58194at5125	6	OK
58559at5125	6	OK
58621at5125	6	OK
58722at5125	6	OK
58942at5125	6	OK
59126at5125	6	OK
60029at5125	6	OK
60382at5125	6	OK
60519at5125	6	OK
60521at5125	6	OK
60771at5125	6	OK
60997at5125	6	OK
61008at5125	6	OK
61042at5125	6	OK
61166at5125	6	OK
61376at5125	6	OK
61402at5125	6	OK
62238at5125	6	OK
62445at5125	6	OK
62516at5125	6	OK
62738at5125	6	OK
62809at5125	6	OK
62876at5125	6	OK
62918at5125	6	OK
63103at5125	6	OK
63492at5125	6	OK
63495at5125	6	OK
63745at5125	6	OK
63761at5125	6	OK
63896at5125	6	OK
63917at5125	6	OK
64092at5125	6	OK
64106at5125	6	OK
64271at5125	6	OK
6464at5125	6	OK
64677at5125	6	OK
65121at5125	6	OK
65274at5125	6	OK
6563at5125	6	OK
65810at5125	6	OK
66128at5125	6	OK
66398at5125	6	OK
66551at5125	6	OK
66782at5125	6	OK
66899at5125	6	OK
66960at5125	6	OK
67164at5125	6	OK
67190at5125	6	OK
67210at5125	6	OK
67232at5125	6	OK
67240at5125	6	OK
67275at5125	6	OK
67291at5125	6	OK
67406at5125	6	OK
67605at5125	6	OK
68189at5125	6	OK
68698at5125	6	OK
68913at5125	6	OK
68921at5125	6	OK
69044at5125	6	OK
69204at5125	6	OK
69233at5125	6	OK
69386at5125	6	OK
69391at5125	6	OK
69552at5125	6	OK
6957at5125	6	OK
70050at5125	6	OK
70218at5125	6	OK
70418at5125	6	OK
70457at5125	6	OK
70498at5125	6	OK
70516at5125	6	OK
70552at5125	6	OK
70613at5125	6	OK
70797at5125	6	OK
71030at5125	6	OK
71043at5125	6	OK
71324at5125	6	OK
71452at5125	6	OK
71475at5125	6	OK
71779at5125	6	OK
72119at5125	6	OK
72371at5125	6	OK
72413at5125	6	OK
72609at5125	6	OK
72719at5125	6	OK
72725at5125	6	OK
72837at5125	6	OK
72947at5125	6	OK
73333at5125	6	OK
73549at5125	6	OK
73781at5125	6	OK
74061at5125	6	OK
74166at5125	6	OK
74509at5125	6	OK
74793at5125	6	OK
74795at5125	6	OK
74829at5125	6	OK
74950at5125	6	OK
7497at5125	6	OK
75182at5125	6	OK
76505at5125	6	OK
76858at5125	6	OK
77032at5125	6	OK
77314at5125	6	OK
77340at5125	6	OK
77682at5125	6	OK
77888at5125	6	OK
77951at5125	6	OK
7819at5125	6	OK
78330at5125	6	OK
78381at5125	6	OK
78405at5125	6	OK
78454at5125	6	OK
78486at5125	6	OK
78553at5125	6	OK
78683at5125	6	OK
78896at5125	6	OK
79364at5125	6	OK
79423at5125	6	OK
79478at5125	6	OK
79488at5125	6	OK
79557at5125	6	OK
79655at5125	6	OK
79708at5125	6	OK
79767at5125	6	OK
79853at5125	6	OK
80265at5125	6	OK
80347at5125	6	OK
80487at5125	6	OK
80840at5125	6	OK
80945at5125	6	OK
81015at5125	6	OK
81061at5125	6	OK
81170at5125	6	OK
81416at5125	6	OK
81611at5125	6	OK
81721at5125	6	OK
81735at5125	6	OK
82110at5125	6	OK
82295at5125	6	OK
82463at5125	6	OK
82577at5125	6	OK
82852at5125	6	OK
82854at5125	6	OK
82942at5125	6	OK
83007at5125	6	OK
83280at5125	6	OK
83415at5125	6	OK
83427at5125	6	OK
83530at5125	6	OK
83590at5125	6	OK
83615at5125	6	OK
83818at5125	6	OK
83939at5125	6	OK
83952at5125	6	OK
83961at5125	6	OK
84108at5125	6	OK
84420at5125	6	OK
84814at5125	6	OK
85307at5125	6	OK
85340at5125	6	OK
85382at5125	6	OK
85513at5125	6	OK
85573at5125	6	OK
85694at5125	6	OK
85714at5125	6	OK
85958at5125	6	OK
85971at5125	6	OK
85979at5125	6	OK
85984at5125	6	OK
86087at5125	6	OK
86374at5125	6	OK
86559at5125	6	OK
86668at5125	6	OK
86761at5125	6	OK
86770at5125	6	OK
86949at5125	6	OK
87578at5125	6	OK
87642at5125	6	OK
87718at5125	6	OK
88002at5125	6	OK
88040at5125	6	OK
88294at5125	6	OK
88557at5125	6	OK
88773at5125	6	OK
88795at5125	6	OK
88809at5125	6	OK
88833at5125	6	OK
88938at5125	6	OK
88977at5125	6	OK
89075at5125	6	OK
89742at5125	6	OK
89990at5125	6	OK
90032at5125	6	OK
90167at5125	6	OK
90279at5125	6	OK
90358at5125	6	OK
90405at5125	6	OK
90769at5125	6	OK
91097at5125	6	OK
91104at5125	6	OK
91138at5125	6	OK
91167at5125	6	OK
91178at5125	6	OK
91187at5125	6	OK
9118at5125	6	OK
91191at5125	6	OK
91215at5125	6	OK
91374at5125	6	OK
91532at5125	6	OK
91640at5125	6	OK
91733at5125	6	OK
91926at5125	6	OK
92070at5125	6	OK
92364at5125	6	OK
92482at5125	6	OK
92516at5125	6	OK
92520at5125	6	OK
92661at5125	6	OK
93089at5125	6	OK
93093at5125	6	OK
93172at5125	6	OK
93590at5125	6	OK
94166at5125	6	OK
94224at5125	6	OK
94482at5125	6	OK
94683at5125	6	OK
94851at5125	6	OK
94917at5125	6	OK
95055at5125	6	OK
95110at5125	6	OK
95147at5125	6	OK
95185at5125	6	OK
95411at5125	6	OK
95427at5125	6	OK
95447at5125	6	OK
95574at5125	6	OK
95759at5125	6	OK
95890at5125	6	OK
95965at5125	6	OK
95990at5125	6	OK
96009at5125	6	OK
96036at5125	6	OK
96059at5125	6	OK
96196at5125	6	OK
96220at5125	6	OK
96359at5125	6	OK
96684at5125	6	OK
96733at5125	6	OK
96764at5125	6	OK
96805at5125	6	OK
96869at5125	6	OK
97035at5125	6	OK
97056at5125	6	OK
97123at5125	6	OK
97185at5125	6	OK
97356at5125	6	OK
97750at5125	6	OK
97858at5125	6	OK
98063at5125	6	OK
98133at5125	6	OK
98559at5125	6	OK
98617at5125	6	OK
98801at5125	6	OK
98873at5125	6	OK
98956at5125	6	OK
99199at5125	6	OK
99321at5125	6	OK
99363at5125	6	OK
99397at5125	6	OK
99494at5125	6	OK
99497at5125	6	OK
99767at5125	6	OK
