# BUSCO version is: 6.0.0 
# The lineage dataset is: hypocreales_odb12.2 (Creation date: 2026-05-13, number of genomes: 71, number of BUSCOs: 4077)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
174457at5125	Complete	CM010801.1	1585084	1580914	-	1927.3	1051	https://v12-2.orthodb.org/?query=174457at5125	amino acid permease
174527at5125	Complete	CM010806.1	2083899	2086443	+	1353.0	780	https://v12-2.orthodb.org/?query=174527at5125	HbrB-like
174539at5125	Complete	CM010800.1	3341107	3340014	-	605.0	287	https://v12-2.orthodb.org/?query=174539at5125	Surfeit locus protein
174550at5125	Complete	CM010800.1	2270305	2269537	-	360.4	245	https://v12-2.orthodb.org/?query=174550at5125	Conserved hypothetical, protein
174557at5125	Complete	MRCU01000005.1	1498478	1499380	+	462.2	264	https://v12-2.orthodb.org/?query=174557at5125	zinc finger domain-containing protein
174559at5125	Complete	MRCU01000005.1	2176308	2174613	-	984.1	545	https://v12-2.orthodb.org/?query=174559at5125	Cytoplasmic 60S subunit biogenesis factor
174576at5125	Complete	CM010802.1	3073368	3070888	-	1057.3	666	https://v12-2.orthodb.org/?query=174576at5125	CAP-Gly domain-containing linker protein 1
174678at5125	Complete	CM010800.1	2013864	2015376	+	587.0	393	https://v12-2.orthodb.org/?query=174678at5125	nuclear polyadenylated RNA-binding
174696at5125	Complete	MRCU01000005.1	1481019	1478279	-	968.5	708	https://v12-2.orthodb.org/?query=174696at5125	eukaryotic aspartyl protease
174700at5125	Complete	CM010805.1	1089670	1092688	+	1513.2	881	https://v12-2.orthodb.org/?query=174700at5125	hsp70 protein
174722at5125	Complete	CM010800.1	3836939	3839119	+	1082.5	630	https://v12-2.orthodb.org/?query=174722at5125	sister chromatid separation protein
174745at5125	Complete	CM010800.1	3592065	3590388	-	970.4	492	https://v12-2.orthodb.org/?query=174745at5125	WD repeat-containing protein
174761at5125	Complete	CM010802.1	1250031	1238462	-	1672.1	871	https://v12-2.orthodb.org/?query=174761at5125	AP-3 complex subunit delta
174774at5125	Complete	CM010803.1	3009075	3008224	-	307.5	211	https://v12-2.orthodb.org/?query=174774at5125	brct domain containing protein
174794at5125	Complete	CM010806.1	1220731	1223889	+	1460.7	797	https://v12-2.orthodb.org/?query=174794at5125	Na+/H+ antiporter
174795at5125	Complete	CM010800.1	892902	890571	-	1410.2	712	https://v12-2.orthodb.org/?query=174795at5125	protein sda1
174806at5125	Complete	CM010801.1	3835285	3834290	-	540.5	263	https://v12-2.orthodb.org/?query=174806at5125	Yip1 domain
174815at5125	Complete	CM010804.1	1815659	1817861	+	667.9	502	https://v12-2.orthodb.org/?query=174815at5125	universal stress protein
174883at5125	Complete	MRCU01000005.1	2628331	2636222	+	326.8	191	https://v12-2.orthodb.org/?query=174883at5125	ubiquitin
174884at5125	Complete	CM010800.1	3684624	3681320	-	1066.3	826	https://v12-2.orthodb.org/?query=174884at5125	tubulin-specific chaperone
174932at5125	Complete	MRCU01000005.1	3303936	3316319	+	1474.2	817	https://v12-2.orthodb.org/?query=174932at5125	SMK-1 domain-containing protein
174963at5125	Complete	CM010806.1	1271491	1272339	+	400.5	198	https://v12-2.orthodb.org/?query=174963at5125	ran-specific GTPase-activating protein
175002at5125	Missing
175003at5125	Complete	MRCU01000005.1	1133997	1132929	-	499.5	294	https://v12-2.orthodb.org/?query=175003at5125	Phosphoribosylaminoimidazole-succinocarboxamide synthase
175062at5125	Complete	CM010804.1	3449466	3450720	+	344.0	291	https://v12-2.orthodb.org/?query=175062at5125	SWIRM domain-containing protein
175064at5125	Complete	CM010802.1	3555223	3564776	+	1581.0	1286	https://v12-2.orthodb.org/?query=175064at5125	DNA repair protein
175088at5125	Complete	CM010805.1	3016997	3018667	+	1131.7	503	https://v12-2.orthodb.org/?query=175088at5125	signal recognition particle
175093at5125	Complete	CM010805.1	2386793	2381179	-	1213.5	748	https://v12-2.orthodb.org/?query=175093at5125	histone deacetylase
175097at5125	Complete	CM010802.1	3152003	3153758	+	1013.5	535	https://v12-2.orthodb.org/?query=175097at5125	wd domain, g-beta repeat containing
175136at5125	Complete	CM010800.1	4593104	4595412	+	622.1	359	https://v12-2.orthodb.org/?query=175136at5125	Syntaxin
175161at5125	Complete	CM010804.1	1296442	1298148	+	743.9	437	https://v12-2.orthodb.org/?query=175161at5125	inositol 5-phosphatase
175175at5125	Complete	CM010803.1	3319060	3320299	+	621.8	341	https://v12-2.orthodb.org/?query=175175at5125	integral membrane protein
175206at5125	Complete	CM010802.1	3229114	3225647	-	1902.3	1031	https://v12-2.orthodb.org/?query=175206at5125	Vacuolar protein sorting-associated protein
175215at5125	Complete	CM010805.1	1642697	1645628	+	1389.5	707	https://v12-2.orthodb.org/?query=175215at5125	kinase
175228at5125	Complete	CM010805.1	671937	676552	+	2596.0	1282	https://v12-2.orthodb.org/?query=175228at5125	structural maintenance of chromosome 4
175253at5125	Complete	CM010801.1	2370678	2373173	+	417.8	256	https://v12-2.orthodb.org/?query=175253at5125	THUMP domain-containing protein
175267at5125	Complete	CM010800.1	2089109	2089516	+	149.7	66	https://v12-2.orthodb.org/?query=175267at5125	40s ribosomal protein s28
175320at5125	Complete	MRCU01000005.1	2875492	2871751	-	2120.7	1065	https://v12-2.orthodb.org/?query=175320at5125	kinase
175352at5125	Complete	CM010802.1	1546104	1540958	-	546.9	535	https://v12-2.orthodb.org/?query=175352at5125	HDA1 complex subunit
175362at5125	Complete	MRCU01000005.1	2612935	2613901	+	469.9	280	https://v12-2.orthodb.org/?query=175362at5125	Pre-rRNA-processing protein
175370at5125	Complete	CM010802.1	1591517	1591110	-	184.1	112	https://v12-2.orthodb.org/?query=175370at5125	Small subunit of serine palmitoyltransferase-like
175381at5125	Complete	CM010802.1	1379295	1380445	+	525.1	303	https://v12-2.orthodb.org/?query=175381at5125	KIN17
175414at5125	Complete	CM010802.1	3442895	3444316	+	701.1	384	https://v12-2.orthodb.org/?query=175414at5125	Alpha/Beta hydrolase fold
175417at5125	Complete	CM010804.1	2684533	2685588	+	385.3	203	https://v12-2.orthodb.org/?query=175417at5125	Ribosomal protein L13e
175475at5125	Complete	CM010802.1	3931520	3929098	-	1072.1	754	https://v12-2.orthodb.org/?query=175475at5125	PHD finger domain protein
175492at5125	Complete	CM010805.1	1637757	1639312	+	868.1	411	https://v12-2.orthodb.org/?query=175492at5125	Oligouridylate-binding protein
175516at5125	Complete	MRCU01000005.1	1303258	1306145	+	1247.1	929	https://v12-2.orthodb.org/?query=175516at5125	altered inheritance of mitochondria protein 21
175525at5125	Complete	CM010804.1	2426884	2427707	+	454.4	228	https://v12-2.orthodb.org/?query=175525at5125	V-type ATPase subunit E
175600at5125	Complete	CM010800.1	1390491	1394757	+	1575.1	1130	https://v12-2.orthodb.org/?query=175600at5125	ankyrin repeat
175610at5125	Complete	MRCU01000005.1	4134130	4129087	-	3047.9	1742	https://v12-2.orthodb.org/?query=175610at5125	Helicase
175651at5125	Complete	CM010802.1	3413823	3418455	+	2241.4	1383	https://v12-2.orthodb.org/?query=175651at5125	budding
175726at5125	Complete	MRCU01000005.1	2993108	2996593	+	484.5	312	https://v12-2.orthodb.org/?query=175726at5125	R3H-associated domain protein
175737at5125	Complete	CM010803.1	1819331	1817079	-	933.9	593	https://v12-2.orthodb.org/?query=175737at5125	Cyclin
175785at5125	Complete	CM010802.1	3116055	3117087	+	483.4	317	https://v12-2.orthodb.org/?query=175785at5125	Mediator subunit
175786at5125	Complete	CM010802.1	3888405	3890605	+	1233.1	597	https://v12-2.orthodb.org/?query=175786at5125	polyadenylation factor subunit 2
175799at5125	Complete	CM010805.1	2444555	2448194	+	1343.6	1008	https://v12-2.orthodb.org/?query=175799at5125	galactose oxidase
175802at5125	Complete	CM010803.1	2824319	2822026	-	563.2	455	https://v12-2.orthodb.org/?query=175802at5125	GTPase activating protein for
175820at5125	Complete	CM010804.1	899027	895502	-	1456.4	960	https://v12-2.orthodb.org/?query=175820at5125	Leucine-rich repeat protein
175828at5125	Complete	CM010803.1	1542854	1538055	-	804.7	464	https://v12-2.orthodb.org/?query=175828at5125	Zinc finger, C2HC5-type
175829at5125	Complete	CM010801.1	2586459	2584762	-	784.8	431	https://v12-2.orthodb.org/?query=175829at5125	CBS domain protein
175846at5125	Complete	CM010803.1	3234666	3231759	-	1179.0	665	https://v12-2.orthodb.org/?query=175846at5125	kinase
175857at5125	Complete	CM010800.1	3640592	3644236	+	1645.4	1012	https://v12-2.orthodb.org/?query=175857at5125	kinase
175878at5125	Complete	CM010800.1	3777164	3777838	+	282.4	129	https://v12-2.orthodb.org/?query=175878at5125	ribosomal protein S15
175921at5125	Complete	CM010801.1	1605366	1609410	+	2479.1	1337	https://v12-2.orthodb.org/?query=175921at5125	dynactin
175922at5125	Complete	CM010802.1	1914774	1916944	+	837.3	621	https://v12-2.orthodb.org/?query=175922at5125	telomere-binding alpha subunit central
175924at5125	Complete	CM010800.1	1803124	1805343	+	1238.1	709	https://v12-2.orthodb.org/?query=175924at5125	c2h2 type zinc finger domain containing protein
175946at5125	Complete	CM010800.1	1964650	1965550	+	466.2	304	https://v12-2.orthodb.org/?query=175946at5125	Zinc finger C2H2-type
175948at5125	Complete	MRCU01000005.1	2081940	2083635	+	858.6	497	https://v12-2.orthodb.org/?query=175948at5125	FF domain protein
175949at5125	Complete	CM010800.1	4725821	4727868	+	953.3	562	https://v12-2.orthodb.org/?query=175949at5125	RNA polymerase III subunit
175985at5125	Complete	CM010805.1	2111509	2109058	-	1248.6	745	https://v12-2.orthodb.org/?query=175985at5125	conserved oligomeric Golgi complex subunit 1
175987at5125	Complete	CM010800.1	4439966	4438806	-	619.7	321	https://v12-2.orthodb.org/?query=175987at5125	uracil-dna glycosylase
176029at5125	Complete	MRCU01000005.1	2406941	2403215	-	1596.3	941	https://v12-2.orthodb.org/?query=176029at5125	ion transport protein domain-containing protein
176038at5125	Complete	CM010803.1	4044718	4046689	+	540.3	440	https://v12-2.orthodb.org/?query=176038at5125	only proline and serine are matching in the corresponding protein
176054at5125	Complete	CM010804.1	1441226	1441877	+	298.6	169	https://v12-2.orthodb.org/?query=176054at5125	Copper transporter
176071at5125	Complete	CM010805.1	1810005	1811432	+	777.1	398	https://v12-2.orthodb.org/?query=176071at5125	Brix domain containing protein
176156at5125	Complete	MRCU01000005.1	3527892	3522416	-	1393.4	784	https://v12-2.orthodb.org/?query=176156at5125	fungal-specific transcription factor domain-containing protein
176172at5125	Complete	CM010803.1	3079056	3079770	+	265.7	192	https://v12-2.orthodb.org/?query=176172at5125	pH-response regulator
176182at5125	Complete	CM010800.1	4079284	4079665	+	142.9	71	https://v12-2.orthodb.org/?query=176182at5125	mitochondrial ATP synthase epsilon chain
176249at5125	Complete	MRCU01000005.1	427443	429861	+	940.7	702	https://v12-2.orthodb.org/?query=176249at5125	cyclin-dependent kinase regulatory subunit
176258at5125	Complete	CM010801.1	1963980	1960042	-	1938.2	1080	https://v12-2.orthodb.org/?query=176258at5125	protein transport protein
176259at5125	Complete	CM010804.1	1540082	1543154	+	1051.3	592	https://v12-2.orthodb.org/?query=176259at5125	ketopantoate reductase
176272at5125	Complete	MRCU01000005.1	1643493	1641951	-	639.1	413	https://v12-2.orthodb.org/?query=176272at5125	MIT protein
176307at5125	Complete	CM010806.1	2484162	2481470	-	1047.1	865	https://v12-2.orthodb.org/?query=176307at5125	Cnn_1N domain-containing protein
176311at5125	Complete	CM010802.1	1227168	1227863	+	285.6	155	https://v12-2.orthodb.org/?query=176311at5125	tropomyosin
176322at5125	Complete	CM010802.1	2184912	2185982	+	250.6	176	https://v12-2.orthodb.org/?query=176322at5125	pyruvate carboxylase
176443at5125	Complete	CM010802.1	2050277	2052641	+	1007.9	695	https://v12-2.orthodb.org/?query=176443at5125	Rho-type GTPase-activating protein 2
176471at5125	Complete	CM010800.1	1081891	1079590	-	587.4	450	https://v12-2.orthodb.org/?query=176471at5125	CHAP domain-containing protein
176491at5125	Complete	CM010801.1	4548443	4547525	-	307.5	215	https://v12-2.orthodb.org/?query=176491at5125	transcription factor
176503at5125	Complete	CM010804.1	2057780	2050619	-	2402.0	1545	https://v12-2.orthodb.org/?query=176503at5125	Nucleoporin
176507at5125	Complete	CM010804.1	3469455	3468066	-	753.8	420	https://v12-2.orthodb.org/?query=176507at5125	Transcription factor
176520at5125	Complete	CM010804.1	2341011	2341777	+	266.0	154	https://v12-2.orthodb.org/?query=176520at5125	upf0041 domain containing protein
176523at5125	Complete	CM010802.1	3179703	3181215	+	475.0	372	https://v12-2.orthodb.org/?query=176523at5125	tubulin/FtsZ family, GTPase domain-containing protein
176599at5125	Complete	CM010805.1	1539445	1529935	-	758.7	395	https://v12-2.orthodb.org/?query=176599at5125	nucleotide-sugar transporter
176646at5125	Complete	MRCU01000005.1	3598388	3601268	+	688.9	531	https://v12-2.orthodb.org/?query=176646at5125	DnaJ domain
176713at5125	Complete	MRCU01000005.1	2958406	2951569	-	1497.7	836	https://v12-2.orthodb.org/?query=176713at5125	xeroderma pigmentosum group C-complementing
176723at5125	Complete	CM010806.1	1457898	1459054	+	399.7	314	https://v12-2.orthodb.org/?query=176723at5125	DNA mismatch repair protein HSM3, N-terminal domain
176741at5125	Complete	CM010806.1	956885	955474	-	820.6	405	https://v12-2.orthodb.org/?query=176741at5125	ribosome biogenesis protein
176762at5125	Complete	CM010804.1	3109676	3115494	+	2662.9	1658	https://v12-2.orthodb.org/?query=176762at5125	anucleate primary sterigmata protein A
176785at5125	Complete	CM010801.1	2391644	2397879	+	1049.2	630	https://v12-2.orthodb.org/?query=176785at5125	Armadillo-type fold domain containing protein
176788at5125	Complete	CM010800.1	3627674	3626711	-	459.2	256	https://v12-2.orthodb.org/?query=176788at5125	rRNA-processing protein utp23
176799at5125	Complete	CM010804.1	1374486	1376663	+	518.1	426	https://v12-2.orthodb.org/?query=176799at5125	palI
176811at5125	Complete	CM010802.1	3538866	3547344	+	899.8	673	https://v12-2.orthodb.org/?query=176811at5125	sulfite exporter family
176871at5125	Complete	CM010801.1	1459791	1461410	+	421.4	284	https://v12-2.orthodb.org/?query=176871at5125	Thioredoxin
176904at5125	Complete	CM010800.1	3855182	3857805	+	1256.2	750	https://v12-2.orthodb.org/?query=176904at5125	cell cycle inhibitor Nif1
176948at5125	Complete	CM010803.1	2372080	2371450	-	296.7	201	https://v12-2.orthodb.org/?query=176948at5125	DNA/RNA-binding protein Alba-like protein
176961at5125	Complete	CM010803.1	2162143	2162744	+	213.9	162	https://v12-2.orthodb.org/?query=176961at5125	Transthyretin/hydroxyisourate hydrolase
176993at5125	Complete	CM010801.1	2032564	2029601	-	1192.2	671	https://v12-2.orthodb.org/?query=176993at5125	transcriptional corepressor
177036at5125	Complete	CM010804.1	2363476	2364254	+	289.1	152	https://v12-2.orthodb.org/?query=177036at5125	v-type ATPase subunit C' (VMA-11)
177039at5125	Complete	CM010802.1	2501521	2498670	-	1515.1	849	https://v12-2.orthodb.org/?query=177039at5125	nucleolar protein
177122at5125	Complete	CM010803.1	2375122	2377009	+	757.9	488	https://v12-2.orthodb.org/?query=177122at5125	Spindle poly body spacer
177147at5125	Complete	CM010800.1	2352664	2357515	+	764.2	453	https://v12-2.orthodb.org/?query=177147at5125	chromatin remodelling complex subunit
177183at5125	Complete	CM010802.1	2289108	2288418	-	245.3	177	https://v12-2.orthodb.org/?query=177183at5125	Actin-like protein 2/3 complex subunit 2
177189at5125	Complete	CM010800.1	1195275	1196272	+	445.9	268	https://v12-2.orthodb.org/?query=177189at5125	Ribonuclease P
177222at5125	Complete	MRCU01000005.1	902374	901362	-	520.4	322	https://v12-2.orthodb.org/?query=177222at5125	RNA-binding protein s
177230at5125	Complete	CM010805.1	892410	891689	-	316.5	165	https://v12-2.orthodb.org/?query=177230at5125	Snf7
177231at5125	Complete	CM010804.1	2477767	2469724	-	1180.9	617	https://v12-2.orthodb.org/?query=177231at5125	eukaryotic peptide chain release factor GTP-binding subunit
177232at5125	Complete	MRCU01000005.1	2229181	2227633	-	488.3	353	https://v12-2.orthodb.org/?query=177232at5125	SNARE complex subunit Vam7
177241at5125	Complete	CM010803.1	2946076	2945149	-	455.8	263	https://v12-2.orthodb.org/?query=177241at5125	OTU domain-containing protein
177259at5125	Complete	CM010800.1	2685096	2686583	+	686.3	408	https://v12-2.orthodb.org/?query=177259at5125	WLM domain containing protein
177262at5125	Complete	CM010804.1	2446732	2443180	-	1465.7	820	https://v12-2.orthodb.org/?query=177262at5125	SNF2 family domain-containing protein
177278at5125	Complete	CM010806.1	1457620	1456461	-	376.5	234	https://v12-2.orthodb.org/?query=177278at5125	DNA-directed RNA polymerase III subunit
177290at5125	Complete	CM010803.1	3373944	3372243	-	644.2	475	https://v12-2.orthodb.org/?query=177290at5125	glycosyl hydrolase family 10 domain-containing protein
177310at5125	Complete	MRCU01000005.1	2940098	2938860	-	640.8	375	https://v12-2.orthodb.org/?query=177310at5125	PI31 proteasome regulator domain-containing protein
177342at5125	Complete	CM010802.1	1481556	1478736	-	872.5	687	https://v12-2.orthodb.org/?query=177342at5125	cell wall proline rich
177353at5125	Complete	CM010800.1	4547958	4552666	+	969.0	481	https://v12-2.orthodb.org/?query=177353at5125	cyclophilin type peptidyl-prolyl cis-trans isomerase
177371at5125	Complete	CM010800.1	1775363	1777199	+	795.4	515	https://v12-2.orthodb.org/?query=177371at5125	Zinc finger domain-containing C2H2-type
177415at5125	Complete	CM010803.1	1181085	1178871	-	1102.2	632	https://v12-2.orthodb.org/?query=177415at5125	RNA recognition motif containing protein
177426at5125	Complete	CM010804.1	1556594	1558724	+	704.7	505	https://v12-2.orthodb.org/?query=177426at5125	cyclin
177444at5125	Complete	MRCU01000005.1	1588260	1585536	-	1598.9	920	https://v12-2.orthodb.org/?query=177444at5125	SET domain protein
177455at5125	Complete	CM010803.1	2951068	2946870	-	1334.1	1003	https://v12-2.orthodb.org/?query=177455at5125	nuclear migration
177457at5125	Complete	CM010800.1	1484730	1482225	-	1241.1	707	https://v12-2.orthodb.org/?query=177457at5125	RNA binding protein
177468at5125	Complete	CM010800.1	4026581	4026074	-	141.0	73	https://v12-2.orthodb.org/?query=177468at5125	DASH complex subunit Dad1
177544at5125	Complete	CM010800.1	2747630	2746169	-	768.1	408	https://v12-2.orthodb.org/?query=177544at5125	KH domain RNA binding
177559at5125	Complete	CM010800.1	4355524	4354091	-	480.3	296	https://v12-2.orthodb.org/?query=177559at5125	E3 ubiquitin-protein ligase
177564at5125	Complete	CM010804.1	1155094	1156406	+	529.2	322	https://v12-2.orthodb.org/?query=177564at5125	transcriptional activator
177567at5125	Complete	CM010800.1	4446957	4446218	-	325.5	219	https://v12-2.orthodb.org/?query=177567at5125	acetyltransferase
177586at5125	Complete	CM010801.1	975442	975865	+	185.4	120	https://v12-2.orthodb.org/?query=177586at5125	taurine catabolism dioxygenase
177630at5125	Complete	CM010806.1	1657438	1658665	+	537.6	351	https://v12-2.orthodb.org/?query=177630at5125	NAD(P)-binding domain
177728at5125	Complete	CM010805.1	1903996	1904482	+	286.1	158	https://v12-2.orthodb.org/?query=177728at5125	SRP-independent targeting protein 2
177762at5125	Complete	CM010800.1	2929981	2932906	+	1833.0	949	https://v12-2.orthodb.org/?query=177762at5125	kinesin
177766at5125	Complete	CM010801.1	4237353	4243573	+	1729.2	1189	https://v12-2.orthodb.org/?query=177766at5125	glucan 1, 4-alpha-glucosidase
177767at5125	Complete	CM010804.1	2386245	2389011	+	742.1	495	https://v12-2.orthodb.org/?query=177767at5125	G-patch domain
177768at5125	Missing
177818at5125	Complete	CM010802.1	3163992	3159593	-	2707.9	1301	https://v12-2.orthodb.org/?query=177818at5125	5 -3 exoribonuclease 1
177827at5125	Complete	CM010804.1	1357291	1355545	-	578.1	420	https://v12-2.orthodb.org/?query=177827at5125	myb dna containing
177853at5125	Complete	MRCU01000005.1	2908880	2907473	-	595.7	379	https://v12-2.orthodb.org/?query=177853at5125	APSES-type HTH DNA-binding domain
177863at5125	Complete	MRCU01000005.1	2528378	2529129	+	409.5	208	https://v12-2.orthodb.org/?query=177863at5125	J domain-containing protein
177880at5125	Complete	CM010806.1	1502122	1494331	-	1398.9	973	https://v12-2.orthodb.org/?query=177880at5125	ATPase family AAA domain-containing protein
177906at5125	Complete	CM010801.1	1637997	1634400	-	1045.5	569	https://v12-2.orthodb.org/?query=177906at5125	splicing factor
177916at5125	Complete	CM010800.1	4111441	4113717	+	663.9	512	https://v12-2.orthodb.org/?query=177916at5125	PHD finger domain protein
177931at5125	Complete	CM010804.1	3274609	3272596	-	835.6	497	https://v12-2.orthodb.org/?query=177931at5125	GDP/GTP exchange factor Sec2p
177933at5125	Complete	CM010800.1	2144432	2145079	+	167.4	103	https://v12-2.orthodb.org/?query=177933at5125	lipo leucine-zipper domain containing protein
177942at5125	Complete	CM010801.1	2614388	2617263	+	1276.4	755	https://v12-2.orthodb.org/?query=177942at5125	chitin synthase activator
177945at5125	Complete	CM010803.1	2186481	2185668	-	407.6	229	https://v12-2.orthodb.org/?query=177945at5125	DNA-binding WRKY domain-containing protein
177959at5125	Complete	CM010805.1	2358004	2356449	-	766.1	481	https://v12-2.orthodb.org/?query=177959at5125	cyclin
177981at5125	Complete	CM010801.1	1715425	1711521	-	1387.8	946	https://v12-2.orthodb.org/?query=177981at5125	EF hand domain
178012at5125	Complete	CM010802.1	3664676	3661449	-	1971.5	951	https://v12-2.orthodb.org/?query=178012at5125	eukaryotic translation initiation factor 3 subunit A
178040at5125	Complete	CM010804.1	1769309	1767794	-	693.3	445	https://v12-2.orthodb.org/?query=178040at5125	RNA polymerase II transcription initiation nucleotide excision repair factor
178061at5125	Complete	CM010800.1	3053630	3050191	-	1194.8	836	https://v12-2.orthodb.org/?query=178061at5125	intracellular protein transport protein
178076at5125	Complete	CM010800.1	4127195	4129160	+	1110.7	634	https://v12-2.orthodb.org/?query=178076at5125	Transcription initiation factor TFIID component TAF4
178094at5125	Complete	CM010804.1	1378533	1380504	+	294.3	280	https://v12-2.orthodb.org/?query=178094at5125	nuclear pore
178097at5125	Complete	CM010806.1	2135574	2134966	-	301.4	169	https://v12-2.orthodb.org/?query=178097at5125	Protein of unknown function DUF4452
178105at5125	Complete	CM010802.1	1226702	1225348	-	580.4	439	https://v12-2.orthodb.org/?query=178105at5125	Conserved hypothetical, protein
178119at5125	Complete	CM010802.1	3719448	3714546	-	2449.5	1386	https://v12-2.orthodb.org/?query=178119at5125	ATPase
178137at5125	Complete	CM010800.1	2841319	2839652	-	844.5	543	https://v12-2.orthodb.org/?query=178137at5125	red
178139at5125	Complete	CM010805.1	1613154	1610599	-	710.2	425	https://v12-2.orthodb.org/?query=178139at5125	decapping enzyme
178155at5125	Complete	CM010806.1	2352884	2349593	-	856.7	724	https://v12-2.orthodb.org/?query=178155at5125	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
178166at5125	Complete	CM010802.1	1265312	1267647	+	1069.2	778	https://v12-2.orthodb.org/?query=178166at5125	Eisosome protein 1
178227at5125	Complete	MRCU01000005.1	768692	766400	-	939.4	606	https://v12-2.orthodb.org/?query=178227at5125	FHA domain protein
178240at5125	Complete	CM010805.1	1960325	1954264	-	1418.4	1025	https://v12-2.orthodb.org/?query=178240at5125	chromatin modification- protein VID21
178276at5125	Complete	CM010802.1	1302718	1294882	-	185.2	128	https://v12-2.orthodb.org/?query=178276at5125	basic leucine zipper transcription factor domain-containing
178314at5125	Complete	MRCU01000005.1	2949466	2949997	+	160.7	114	https://v12-2.orthodb.org/?query=178314at5125	Sister chromatid cohesion
178324at5125	Complete	CM010806.1	1040389	1049500	+	1254.4	817	https://v12-2.orthodb.org/?query=178324at5125	kinase
178327at5125	Complete	CM010804.1	2748087	2747388	-	227.9	154	https://v12-2.orthodb.org/?query=178327at5125	protein YAE1
178344at5125	Complete	CM010802.1	3797357	3799108	+	488.2	300	https://v12-2.orthodb.org/?query=178344at5125	Sin3 binding
178361at5125	Complete	CM010801.1	3792029	3793332	+	668.4	407	https://v12-2.orthodb.org/?query=178361at5125	La
178375at5125	Complete	CM010801.1	4221116	4219265	-	595.5	526	https://v12-2.orthodb.org/?query=178375at5125	low affinity iron transporter
178441at5125	Complete	MRCU01000005.1	4299087	4296695	-	1377.3	726	https://v12-2.orthodb.org/?query=178441at5125	E3 ubiquitin-protein ligase
178476at5125	Complete	MRCU01000005.1	854403	861900	+	963.4	624	https://v12-2.orthodb.org/?query=178476at5125	DNA damage response
178523at5125	Complete	CM010801.1	964248	961501	-	1094.5	719	https://v12-2.orthodb.org/?query=178523at5125	UBA domain-containing protein 7
178535at5125	Complete	CM010803.1	2301750	2302850	+	483.9	279	https://v12-2.orthodb.org/?query=178535at5125	Pex19 protein
178576at5125	Complete	CM010800.1	3299742	3299223	-	241.9	160	https://v12-2.orthodb.org/?query=178576at5125	Autophagy-related 33
178597at5125	Complete	CM010805.1	1841683	1840315	-	516.9	407	https://v12-2.orthodb.org/?query=178597at5125	Homeobox
178606at5125	Complete	MRCU01000005.1	3643602	3644253	+	226.3	129	https://v12-2.orthodb.org/?query=178606at5125	COPI-coated vesicle protein
178610at5125	Complete	CM010802.1	1743897	1739286	-	664.2	625	https://v12-2.orthodb.org/?query=178610at5125	Telo_bind domain-containing protein
178650at5125	Complete	CM010805.1	1777748	1778894	+	450.6	305	https://v12-2.orthodb.org/?query=178650at5125	brf1-like TBP-binding domain-containing protein
178718at5125	Complete	CM010803.1	2311422	2307016	-	1872.5	1270	https://v12-2.orthodb.org/?query=178718at5125	MRC1-like domain-containing protein
178764at5125	Complete	CM010803.1	2168389	2166350	-	835.3	473	https://v12-2.orthodb.org/?query=178764at5125	RING finger protein
178804at5125	Complete	MRCU01000005.1	1473337	1471666	-	482.4	279	https://v12-2.orthodb.org/?query=178804at5125	Single-stranded TG1-3 DNA-binding
178886at5125	Complete	CM010803.1	3043061	3046142	+	891.0	812	https://v12-2.orthodb.org/?query=178886at5125	delta(3,5)-delta(2,4)-dienoyl-CoA isomerase
178898at5125	Missing
178921at5125	Complete	CM010800.1	1850464	1860371	+	425.0	309	https://v12-2.orthodb.org/?query=178921at5125	ESCRT assembly domain
178923at5125	Complete	CM010805.1	1300998	1300213	-	434.2	233	https://v12-2.orthodb.org/?query=178923at5125	DASH complex subunit
178941at5125	Complete	CM010800.1	4807505	4806097	-	567.0	316	https://v12-2.orthodb.org/?query=178941at5125	Pex13 peroxisomal membrane protein
178944at5125	Complete	CM010801.1	2451594	2452141	+	294.2	134	https://v12-2.orthodb.org/?query=178944at5125	histone H2A
178982at5125	Complete	CM010803.1	3745995	3747934	+	480.2	477	https://v12-2.orthodb.org/?query=178982at5125	Putative Septation
179026at5125	Complete	CM010800.1	2990647	2988760	-	615.6	487	https://v12-2.orthodb.org/?query=179026at5125	Conserved hypothetical, protein
179037at5125	Complete	CM010800.1	2434498	2431632	-	531.4	467	https://v12-2.orthodb.org/?query=179037at5125	Conserved hypothetical, protein
179097at5125	Complete	MRCU01000005.1	1289729	1288005	-	721.0	462	https://v12-2.orthodb.org/?query=179097at5125	stromal membrane-associated
179134at5125	Complete	CM010806.1	2234888	2238327	+	1080.4	780	https://v12-2.orthodb.org/?query=179134at5125	Flap endonuclease
179152at5125	Complete	CM010804.1	1090159	1087398	-	1191.3	748	https://v12-2.orthodb.org/?query=179152at5125	UTP14
179153at5125	Complete	CM010801.1	2851975	2850357	-	682.6	537	https://v12-2.orthodb.org/?query=179153at5125	aminoglycoside phosphotransferase
179174at5125	Complete	CM010803.1	3302424	3301695	-	371.3	243	https://v12-2.orthodb.org/?query=179174at5125	TAM domain-containingmethyltransferase
